dataset_id,campaign_id,observable_class,observable,temperature_K,pressure_Pa,equivalence_ratio,cracking_ratio,apparatus
x30199007:gdg1:p5:O2,campaign_115e63662a5f,species,O2,875.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199007:gdg1:p5:NH3,campaign_115e63662a5f,species,NH3,875.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199007:gdg1:p6:O2,campaign_115e63662a5f,species,O2,900.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199007:gdg1:p6:NH3,campaign_115e63662a5f,species,NH3,900.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199007:gdg1:p7:O2,campaign_115e63662a5f,species,O2,925.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199007:gdg1:p7:NH3,campaign_115e63662a5f,species,NH3,925.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p1:O2,campaign_115e63662a5f,species,O2,451.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p1:NH3,campaign_115e63662a5f,species,NH3,451.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p2:O2,campaign_115e63662a5f,species,O2,800.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p2:NH3,campaign_115e63662a5f,species,NH3,800.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p3:O2,campaign_115e63662a5f,species,O2,826.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p3:NH3,campaign_115e63662a5f,species,NH3,826.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p4:O2,campaign_115e63662a5f,species,O2,852.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p4:NH3,campaign_115e63662a5f,species,NH3,852.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p5:O2,campaign_115e63662a5f,species,O2,876.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p5:NH3,campaign_115e63662a5f,species,NH3,876.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p6:O2,campaign_115e63662a5f,species,O2,902.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199009:gdg1:p6:NH3,campaign_115e63662a5f,species,NH3,902.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p1:N2O,campaign_115e63662a5f,species,N2O,453.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p1:NH3,campaign_115e63662a5f,species,NH3,453.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p2:N2O,campaign_115e63662a5f,species,N2O,801.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p2:NH3,campaign_115e63662a5f,species,NH3,801.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p3:N2O,campaign_115e63662a5f,species,N2O,827.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p3:NH3,campaign_115e63662a5f,species,NH3,827.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p4:N2O,campaign_115e63662a5f,species,N2O,852.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p4:NH3,campaign_115e63662a5f,species,NH3,852.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p5:N2O,campaign_115e63662a5f,species,N2O,875.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p5:NH3,campaign_115e63662a5f,species,NH3,875.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p6:N2O,campaign_115e63662a5f,species,N2O,900.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199011:gdg1:p6:NH3,campaign_115e63662a5f,species,NH3,900.0,3000000.0,,0.0,flow reactor (quartz); laminar
x30199013:gdg1:p1:N2O,campaign_115e63662a5f,species,N2O,453.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p1:NH3,campaign_115e63662a5f,species,NH3,453.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p2:N2O,campaign_115e63662a5f,species,N2O,852.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p2:NH3,campaign_115e63662a5f,species,NH3,852.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p3:N2O,campaign_115e63662a5f,species,N2O,875.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p3:NH3,campaign_115e63662a5f,species,NH3,875.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p4:N2O,campaign_115e63662a5f,species,N2O,900.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p4:NH3,campaign_115e63662a5f,species,NH3,900.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p5:N2O,campaign_115e63662a5f,species,N2O,925.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199013:gdg1:p5:NH3,campaign_115e63662a5f,species,NH3,925.0,3000000.0,,0.0,flow reactor (alumina); laminar
x30199015:gdg1:p1:N2O,campaign_115e63662a5f,species,N2O,826.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg1:p2:N2O,campaign_115e63662a5f,species,N2O,852.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg1:p3:N2O,campaign_115e63662a5f,species,N2O,876.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg1:p4:N2O,campaign_115e63662a5f,species,N2O,902.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p5:NH3,campaign_115e63662a5f,species,NH3,692.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p6:NH3,campaign_115e63662a5f,species,NH3,719.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p7:NH3,campaign_115e63662a5f,species,NH3,749.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p8:NH3,campaign_115e63662a5f,species,NH3,777.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p9:NH3,campaign_115e63662a5f,species,NH3,800.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p10:NH3,campaign_115e63662a5f,species,NH3,826.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p11:NH3,campaign_115e63662a5f,species,NH3,852.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p12:NH3,campaign_115e63662a5f,species,NH3,876.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199015:gdg2:p13:NH3,campaign_115e63662a5f,species,NH3,902.0,10000000.0,,0.0,flow reactor (quartz); laminar
x30199017:gdg1:p1:N2O,campaign_115e63662a5f,species,N2O,692.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p2:N2O,campaign_115e63662a5f,species,N2O,719.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p3:N2O,campaign_115e63662a5f,species,N2O,749.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p4:N2O,campaign_115e63662a5f,species,N2O,777.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p5:N2O,campaign_115e63662a5f,species,N2O,800.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p6:N2O,campaign_115e63662a5f,species,N2O,826.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p7:N2O,campaign_115e63662a5f,species,N2O,852.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p8:N2O,campaign_115e63662a5f,species,N2O,876.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199017:gdg1:p9:N2O,campaign_115e63662a5f,species,N2O,902.0,10000000.0,,0.0,flow reactor (alumina); laminar
x30199018:gdg1:p1:NO,campaign_c2a524875a01,species,NO,798.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p1:N2O,campaign_c2a524875a01,species,N2O,798.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p1:NH3,campaign_c2a524875a01,species,NH3,798.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p2:NO,campaign_c2a524875a01,species,NO,849.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p2:N2O,campaign_c2a524875a01,species,N2O,849.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p2:NH3,campaign_c2a524875a01,species,NH3,849.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p3:NO,campaign_c2a524875a01,species,NO,899.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p3:N2O,campaign_c2a524875a01,species,N2O,899.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p3:NH3,campaign_c2a524875a01,species,NH3,899.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p4:NO,campaign_c2a524875a01,species,NO,924.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p4:N2O,campaign_c2a524875a01,species,N2O,924.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p4:NH3,campaign_c2a524875a01,species,NH3,924.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p5:NO,campaign_c2a524875a01,species,NO,948.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p5:N2O,campaign_c2a524875a01,species,N2O,948.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p5:NH3,campaign_c2a524875a01,species,NH3,948.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p6:NO,campaign_c2a524875a01,species,NO,973.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p6:N2O,campaign_c2a524875a01,species,N2O,973.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p6:NH3,campaign_c2a524875a01,species,NH3,973.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p7:NO,campaign_c2a524875a01,species,NO,998.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p7:N2O,campaign_c2a524875a01,species,N2O,998.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p7:NH3,campaign_c2a524875a01,species,NH3,998.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p8:NO,campaign_c2a524875a01,species,NO,1024.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p8:N2O,campaign_c2a524875a01,species,N2O,1024.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p8:NH3,campaign_c2a524875a01,species,NH3,1024.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p9:NO,campaign_c2a524875a01,species,NO,1048.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p9:N2O,campaign_c2a524875a01,species,N2O,1048.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p9:NH3,campaign_c2a524875a01,species,NH3,1048.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p10:NO,campaign_c2a524875a01,species,NO,1074.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p10:N2O,campaign_c2a524875a01,species,N2O,1074.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p10:NH3,campaign_c2a524875a01,species,NH3,1074.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p11:NO,campaign_c2a524875a01,species,NO,1099.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p11:N2O,campaign_c2a524875a01,species,N2O,1099.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p11:NH3,campaign_c2a524875a01,species,NH3,1099.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p12:NO,campaign_c2a524875a01,species,NO,1125.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p12:N2O,campaign_c2a524875a01,species,N2O,1125.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p12:NH3,campaign_c2a524875a01,species,NH3,1125.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p13:NO,campaign_c2a524875a01,species,NO,1149.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p13:N2O,campaign_c2a524875a01,species,N2O,1149.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p13:NH3,campaign_c2a524875a01,species,NH3,1149.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p14:NO,campaign_c2a524875a01,species,NO,1174.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p14:N2O,campaign_c2a524875a01,species,N2O,1174.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p14:NH3,campaign_c2a524875a01,species,NH3,1174.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p15:NO,campaign_c2a524875a01,species,NO,1200.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p15:N2O,campaign_c2a524875a01,species,N2O,1200.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199018:gdg1:p15:NH3,campaign_c2a524875a01,species,NH3,1200.0,102000.0,,0.0,flow reactor (quartz); laminar
x30199019:gdg1:p1:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199019:gdg1:p1:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199019:gdg1:p2:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199019:gdg1:p2:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199019:gdg1:p3:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199019:gdg1:p3:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199019:gdg1:p4:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199019:gdg1:p4:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p1:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p1:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p2:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p2:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p3:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p3:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p4:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p4:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p5:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p5:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p6:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p6:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p7:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p7:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p8:NH3,campaign_217e1b01316d,species,NH3,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199020:gdg1:p8:NO,campaign_217e1b01316d,species,NO,1279.0,120000.0,,0.0,flow reactor (quartz)
x30199021:gdg1:p1:NH3,campaign_ee8a7459e5e3,species,NH3,1073.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p1:O2,campaign_ee8a7459e5e3,species,O2,1073.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p1:NO,campaign_ee8a7459e5e3,species,NO,1073.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p1:N2,campaign_ee8a7459e5e3,species,N2,1073.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p1:H2O,campaign_ee8a7459e5e3,species,H2O,1073.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p1:H2,campaign_ee8a7459e5e3,species,H2,1073.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p2:NH3,campaign_ee8a7459e5e3,species,NH3,1123.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p2:O2,campaign_ee8a7459e5e3,species,O2,1123.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p2:NO,campaign_ee8a7459e5e3,species,NO,1123.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p2:N2,campaign_ee8a7459e5e3,species,N2,1123.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p2:H2O,campaign_ee8a7459e5e3,species,H2O,1123.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p2:H2,campaign_ee8a7459e5e3,species,H2,1123.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p3:NH3,campaign_ee8a7459e5e3,species,NH3,1173.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p3:O2,campaign_ee8a7459e5e3,species,O2,1173.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p3:NO,campaign_ee8a7459e5e3,species,NO,1173.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p3:N2,campaign_ee8a7459e5e3,species,N2,1173.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p3:H2O,campaign_ee8a7459e5e3,species,H2O,1173.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p3:H2,campaign_ee8a7459e5e3,species,H2,1173.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p4:NH3,campaign_ee8a7459e5e3,species,NH3,1223.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p4:O2,campaign_ee8a7459e5e3,species,O2,1223.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p4:NO,campaign_ee8a7459e5e3,species,NO,1223.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p4:N2,campaign_ee8a7459e5e3,species,N2,1223.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p4:H2O,campaign_ee8a7459e5e3,species,H2O,1223.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p4:H2,campaign_ee8a7459e5e3,species,H2,1223.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p5:NH3,campaign_ee8a7459e5e3,species,NH3,1273.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p5:O2,campaign_ee8a7459e5e3,species,O2,1273.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p5:NO,campaign_ee8a7459e5e3,species,NO,1273.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p5:N2,campaign_ee8a7459e5e3,species,N2,1273.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p5:H2O,campaign_ee8a7459e5e3,species,H2O,1273.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p5:H2,campaign_ee8a7459e5e3,species,H2,1273.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p6:NH3,campaign_ee8a7459e5e3,species,NH3,1323.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p6:O2,campaign_ee8a7459e5e3,species,O2,1323.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p6:NO,campaign_ee8a7459e5e3,species,NO,1323.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p6:N2,campaign_ee8a7459e5e3,species,N2,1323.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p6:H2O,campaign_ee8a7459e5e3,species,H2O,1323.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p6:H2,campaign_ee8a7459e5e3,species,H2,1323.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p7:NH3,campaign_ee8a7459e5e3,species,NH3,1373.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p7:O2,campaign_ee8a7459e5e3,species,O2,1373.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p7:NO,campaign_ee8a7459e5e3,species,NO,1373.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p7:N2,campaign_ee8a7459e5e3,species,N2,1373.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p7:H2O,campaign_ee8a7459e5e3,species,H2O,1373.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p7:H2,campaign_ee8a7459e5e3,species,H2,1373.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p8:NH3,campaign_ee8a7459e5e3,species,NH3,1423.0,126656.25,,0.0,flow reactor (recrystallized alumina)
x30199021:gdg1:p8:O2,campaign_ee8a7459e5e3,species,O2,1423.0,126656.25,,0.0,flow reactor (recrystallized alumina)
